,Filename,Mean_Street_Quality,Distance,Speed,Relevant
0,Ecosense/bikeride-gps-a3aa5db6c49f4def66c0b34509d04ecf14530d80.csv,0.0,0.0,0.0,False
1,Ecosense/bikeride-gps-831af66f6d0f750e01572dc7767316d6d578b78d.csv,0.0,0.0,0.0,False
2,Ecosense/bikeride-gps-87439d2388a59181a4e6fb6ef4e650daf8ceab6f.csv,15.799384989866914,619.4169303703271,4.772460869565217,True
3,Ecosense/bikeride-gps-4455b84f640583d036a925605591b8cc318e79f0.csv,50.29040313927918,2612.0614859643724,5.024754601226994,True
4,Ecosense/bikeride-gps-a4ec49011b25850b9a01e9a3ea1089220b6ad3ef.csv,21.144233198645527,1762.0183139626747,5.707825,True
5,Ecosense/bikeride-gps-69d7a79a583fe903a203e02e454bf984e6afa3f2.csv,89.96316513612591,883.1349082604346,4.779655555555555,True
6,Ecosense/bikeride-gps-9319c60dace88aa7af7420e586f43e80d8139c89.csv,24.10280092140025,3054.919488307284,5.90523949579832,True
7,Ecosense/bikeride-gps-350ab9eb41a21cf779e589438cf9f709133f1b6f.csv,0.0,0.0,0.0,False
8,Ecosense/bikeride-gps-9096fcb103797970f7a16ab5c1c4874256af16d2.csv,14.203132961699191,6463.395290752002,4.398199430199431,True
9,Ecosense/bikeride-gps-509e8e0482911dd6dff45b31380c2815c4a378d1.csv,125.05770933113084,9639.524231503205,4.374924575424576,True
10,Ecosense/bikeride-gps-78fc2b9881de6d8a17b37fa8a9e9d040937a5fe3.csv,19.22679043644544,2818.245222816967,1.7273741648106906,True
11,Ecosense/bikeride-gps-a9e695e6c2fe9e75144d5fc9e8bcb4dd8ac4a0fe.csv,0.0,0.0,0.0,False
12,Ecosense/bikeride-gps-139a37a02bf26fb5cfa45bb2b21e50fadb8d549b.csv,0.0,0.0,0.0,False
13,Ecosense/bikeride-gps-66ad4704a7483e5f7ee0addc8723448edfac734c.csv,0.0,0.0,0.0,False
14,Ecosense/bikeride-gps-aa86acf979981e67db33b7fd0bf53acede54737a.csv,13.367213306782425,2786.996142752362,4.351582061068703,True
15,Ecosense/bikeride-gps-a29f7bb205032a777cd0c19807289d3825c5e798.csv,13.97708748182795,3561.584871007733,4.006472184531885,True
16,Ecosense/bikeride-gps-0628d958ee7ca949baad443f1f5469ab9fdfa177.csv,186.045635121603,7936.566389449427,2.600999088422972,True
17,Ecosense/bikeride-gps-a30974902a00d413d8ce7501dc6c64c607532b46.csv,0.0,0.0,0.0,False
18,Ecosense/bikeride-gps-947a6a652d6b9cb7597198a0175f8a789d7097f4.csv,0.0,0.0,0.0,False
19,Ecosense/bikeride-gps-65facf2055183884bcece3a4e47a9ef4de23481c.csv,22.929232201313084,5349.558630596397,3.8767786131996655,True
20,Ecosense/bikeride-gps-a62799b6e4a5a329d9180e8109f3ebb74dcaf76a.csv,0.0,0.0,0.0,False
21,Ecosense/bikeride-gps-464547344f5c6e8063daaa103efa6eb73ae2e6f6.csv,31.598642567049986,407.4162527179252,1.900272,True
22,Ecosense/bikeride-gps-4702aead715c2fa1fd78bc5ae3a5754677ebd761.csv,0.0,0.0,0.0,False
23,Ecosense/bikeride-gps-970ff0936a34edbf60dabd384390d2376bfbcb76.csv,20.889422649917528,2381.0564227731134,3.858163873370577,True
24,Ecosense/bikeride-gps-607606bd191346d87de2865beaf316df88158cc6.csv,21.67735625527875,250.6790929452672,4.316,True
25,Ecosense/bikeride-gps-5907d98dd29c294906fcce3e6de1c5aa1c72903c.csv,34.565761096550446,1968.9225975127404,3.9316266968325793,True
26,Ecosense/bikeride-gps-69c7435801a3343fe9e2177137286d8eee846763.csv,0.0,0.0,0.0,False
27,Ecosense/bikeride-gps-65de33e2e63f5aac06bf1a29034e5087d3f6e892.csv,0.0,0.0,0.0,False
28,Ecosense/bikeride-gps-1062e7eb942bbb2edfe230d457c210513e8679ed.csv,0.0,0.0,0.0,False
29,Ecosense/bikeride-gps-089a8e2841eb4ec56986fbdac2f81a2485b68c9a.csv,121.87288565046192,95055938.6115873,1.497176968670618,True
30,Ecosense/bikeride-gps-93d01e2c42363ab5f2a13e509ce580b1cf52da68.csv,0.0,0.0,0.0,False
31,Ecosense/bikeride-gps-0098b1b0a743aeb795b59b202df04ff4297d9210.csv,0.0,0.0,0.0,False
32,Ecosense/bikeride-gps-01425ea0cd23e71c3512dfd2a6d121eb3abc2c38.csv,38.04996979097985,2393.4137664122964,2.8917987321711567,True
33,Ecosense/bikeride-gps-3865e0600fc0a8b0ad3e0cff12ae4f0f5d0571bd.csv,0.0,0.0,0.0,False
34,Ecosense/bikeride-gps-a2881b2d5473a4bb8061ef97b5a588efd6610b26.csv,0.0,0.0,0.0,False
35,Ecosense/bikeride-gps-678c2cb2d8ae4cf003a92ec271203a20fd89f5c5.csv,0.0,0.0,0.0,False
36,Ecosense/bikeride-gps-7397c6904fe5a0bc1732586954080b6b3850e074.csv,0.0,0.0,0.0,False
37,Ecosense/bikeride-gps-15539e23b3f2bdba17fa789ba1d13172f5a390a1.csv,0.0,0.0,0.0,False
38,Ecosense/bikeride-gps-88e557be5326b18ac2c77bd4bfbc269ccf562a6d.csv,98.7456613120463,1200.3880672182045,3.599971887550201,True
39,Ecosense/bikeride-gps-292e9c4ead0bcb321eb6b816d1288ef4297fd980.csv,0.0,0.0,0.0,False
40,Ecosense/bikeride-gps-53711e090454bd20adb514bc5f36822866c4a73e.csv,37.3529817944046,305.5677350498051,5.742297872340425,True
41,Ecosense/bikeride-gps-2942962db31bd67e12fd39f5182ba4a9c71baab9.csv,0.0,0.0,0.0,False
42,Ecosense/bikeride-gps-6152f3937d194fcd91dd802657daa66a3e6ead7a.csv,14.306097612385308,3247.979233181208,4.496980327868853,True
43,Ecosense/bikeride-gps-0728dc7af088031dd79fc7365d69be327f95eff9.csv,81.33089043173221,11884287.685470888,3.502642,True
44,Ecosense/bikeride-gps-7060991da13aa825bec1b18ea4ef31a5ba33f4f3.csv,0.0,0.0,0.0,False
45,Ecosense/bikeride-gps-198fa114087bc7c5435787f02d4bcb7ade4c705a.csv,0.0,0.0,0.0,False
46,Ecosense/bikeride-gps-114d6643b92af714182414ebab2067c362a4e6ed.csv,16.2517239347805,3436.047133755514,3.852805745554035,True
47,Ecosense/bikeride-gps-160ebad315e627b2448d785637dd8ac37742e87f.csv,0.0,0.0,0.0,False
48,Ecosense/bikeride-gps-66b4d3533d6f6e6970afcf959845abc3101a181d.csv,45.83556642656679,872.031908481132,2.594774305555556,True
49,Ecosense/bikeride-gps-4232ecbd10f81f31944ac742dd48701d5dae091d.csv,0.0,0.0,0.0,False
50,Ecosense/bikeride-gps-5958d7c06a0d7e40966be69b6502e1f54b34ed8c.csv,29.824102580538625,523.1161568858959,0.7545466237942122,True
51,Ecosense/bikeride-gps-a87c1032d0a1768f544569ba1e85a2c0e1d00494.csv,70.28314808096911,12637.066613069095,3.7194460256855257,True
52,Ecosense/bikeride-gps-9319b2202b723cc91550f8f8da6167e3355b2688.csv,0.0,0.0,0.0,False
53,Ecosense/bikeride-gps-63471905a8e58d49deea4880084efde5a9de184c.csv,67.99309948365742,3624.816379513161,3.614797297297297,True
54,Ecosense/bikeride-gps-463f2b7e0b0139a8e98b0e824417b7865178bd14.csv,57.15988827910448,1500.3520005617256,3.855511627906977,True
55,Ecosense/bikeride-gps-276eee3f458a7f78f7e931f2d49241cdf30e563d.csv,70.34280881119881,6695.777441926861,3.61992885375494,True
56,Ecosense/bikeride-gps-a44142e60c7ed4cbb88d0618434aef45f0e7534f.csv,17.824891412912766,3859.717613367669,4.126105702364394,True
57,Ecosense/bikeride-gps-a4d8804723e97b86a0e4f038908fb89e877612d2.csv,19.42395485678643,985.3588661147264,4.264702325581395,True
58,Ecosense/bikeride-gps-192692df740802f3e123ccc08f36f41b41d50154.csv,17.825320302556555,876.3889789974601,3.89810945273632,True
59,Ecosense/bikeride-gps-91866d287f245fcdd0a6c1aac29c49707408a195.csv,0.0,0.0,0.0,False
60,Ecosense/bikeride-gps-91a90fe975ed26310d1d481e402ba29845deb007.csv,0.0,0.0,0.0,False
61,Ecosense/bikeride-gps-27364e97b2b0c43f8bf47b6cca4d9947c364c2b9.csv,92.47586521949668,1972.088364102424,3.770346938775511,True
62,Ecosense/bikeride-gps-76706ca883e753d919e39d3cdaa38e537efbae92.csv,0.0,0.0,0.0,False
63,Ecosense/bikeride-gps-91986b66389eaa50fa8de64717711e9471fabd94.csv,27.782677708636843,1429.86392560025,5.214376068376068,True
64,Ecosense/bikeride-gps-9731e776e4e4dc92249c2f149a75d3c320ee2051.csv,39.50248659843306,4085.6678438136696,3.3981240395170142,True
65,Ecosense/bikeride-gps-61f474196e3d3b1d460e189bd03c191381f165b6.csv,7.09100054204464,56.26888390999574,6.048000000000001,True
66,Ecosense/bikeride-gps-70c05d6cbc8a91a286085a195a3b77728a76cca5.csv,22.35863879935985,1117.9126058674055,4.4786636363636365,True
67,Ecosense/bikeride-gps-681dc16157cde4845b0d1be18f72aed3c6ef0fbf.csv,0.0,0.0,0.0,False
68,Ecosense/bikeride-gps-33373ded3946c848386ede79ad7aa2937bb445e8.csv,0.0,0.0,0.0,False
69,Ecosense/bikeride-gps-92fa9d3c292f8b0dbc466458591ab1503298e3a0.csv,0.0,0.0,0.0,False
70,Ecosense/bikeride-gps-61203c69c34dc2e7031f6f511ec702351a38902d.csv,26.31990696475382,1094.3436925553517,2.6145848484848484,True
71,Ecosense/bikeride-gps-51895fd91ed98f53dd569a264dd303df862f9330.csv,19.858144883742213,6554.814247226685,6.2479039215686285,True
72,Ecosense/bikeride-gps-a783bad59c11dce5e949f008d5863e2cba5c30df.csv,0.0,0.0,0.0,False
73,Ecosense/bikeride-gps-27607fee37d0f708cdf14c92fb8ae3cb8c685d91.csv,14.087121211839705,3523.935045402174,3.880256218905472,True
74,Ecosense/bikeride-gps-896038ac19b317eaec7c09fd1c6a5ebd6983a3c4.csv,15.731790028670249,11886819.621035922,3.008360080240722,True
75,Ecosense/bikeride-gps-7953c86463e0be84fb9aa580bd399caca4de57ae.csv,0.0,0.0,0.0,False
76,Ecosense/bikeride-gps-2181cd511cd9ed92d99b85da3b2c492d70d40b30.csv,0.0,0.0,0.0,False
77,Ecosense/bikeride-gps-400e972c4a42674b39f0a0414c81425698bff4cd.csv,0.0,0.0,0.0,False
78,Ecosense/bikeride-gps-88cba38e065d6b5f58075efaee2b02425f284b46.csv,0.0,0.0,0.0,False
79,Ecosense/bikeride-gps-66309962e87a9d3c9840edd3a55c03f594a10da4.csv,0.0,0.0,0.0,False
80,Ecosense/bikeride-gps-83909f3135425ef08391ab961fce0fbc9b113bd2.csv,0.0,0.0,0.0,False
81,Ecosense/bikeride-gps-891f51613b64be3583032e927ffd706ff1ae7b81.csv,0.0,0.0,0.0,False
82,Ecosense/bikeride-gps-3046a02d8d78f4d9decb89d3653085f17d0cb59c.csv,0.0,0.0,0.0,False
83,Ecosense/bikeride-gps-7857f7eef1bacd00f34c3fa3df935fec31f4f741.csv,54.31012728009508,47525237.426304765,3.759271247739602,True
84,Ecosense/bikeride-gps-432114fcdde774f655f35617d36754aec544e2be.csv,64.20400975684157,3195.520818727161,5.404509025270758,True
85,Ecosense/bikeride-gps-951dabe6685286259ee55d717c7dc945adf05ab9.csv,0.0,0.0,0.0,False
86,Ecosense/bikeride-gps-52117ff78e48eea435988e3e3749a2857b4e9bae.csv,0.0,0.0,0.0,False
87,Ecosense/bikeride-gps-0614814b62dc843877a89d78a6a116465bf1543b.csv,0.0,0.0,0.0,False
88,Ecosense/bikeride-gps-75e092d6949a8d06676298b5c58656fb3ea76b4c.csv,0.0,0.0,0.0,False
89,Ecosense/bikeride-gps-79faae7718c66c8891df2c111782b7d777033b3e.csv,24.53498064868062,1377.0618865929098,5.56943103448276,True
90,Ecosense/bikeride-gps-341431a1cfab775b46b2f7b3d56fc64041513ed3.csv,0.0,0.0,0.0,False
91,Ecosense/bikeride-gps-402f78fc04abddcd3f07be7c0c2c20e764ed8593.csv,0.0,0.0,0.0,False
92,Ecosense/bikeride-gps-a050f0cb01bf74bb8d47c356b52b37acb4c9c0fb.csv,46.18178892850142,1462.0001220784454,3.391084415584416,True
93,Ecosense/bikeride-gps-71506ac468f222c3c1c0024ef3dca57421bb4f18.csv,17.942092383089264,3099.094206366973,4.503683360258481,True
94,Ecosense/bikeride-gps-157bd05332f3971eaccd7632812c89156c862f8d.csv,0.0,0.0,0.0,False
95,Ecosense/bikeride-gps-23456e8448ef97ee44e63f9ab892f684ce0fbdce.csv,12.473874405882638,3117.2583623060887,6.579781176470589,True
96,Ecosense/bikeride-gps-a7e90eaedc8881216ebf854c88c2ff8265dc07a9.csv,0.0,0.0,0.0,False
97,Ecosense/bikeride-gps-612f4324eb114d897d15a5d3097e530a49ed3d7a.csv,33.262702682871534,973.0396590863384,3.571693548387097,True
98,Ecosense/bikeride-gps-68e9aa97309c4cf4989384a550f8a07c14371fae.csv,57.217659164803926,1115.22279126151,2.556824074074074,True
99,Ecosense/bikeride-gps-83ce0a36f9f790d731e0b3601b14540f130b78ab.csv,0.0,0.0,0.0,False
